train_loss,epoch,step,val_loss
0.22133803367614746,7,4999,
0.22104081511497498,7,5049,
0.21784892678260803,7,5099,
0.21926485002040863,7,5149,
0.22042377293109894,7,5199,
0.22060517966747284,7,5249,
0.22048448026180267,7,5299,
0.21986155211925507,7,5349,
0.21928074955940247,7,5399,
0.22070518136024475,7,5449,
0.21867237985134125,7,5499,
0.21962161362171173,7,5549,
0.2188405692577362,7,5599,
,7,5631,0.21998333930969238
0.21997827291488647,8,5649,
0.21943451464176178,8,5699,
0.22089658677577972,8,5749,
0.21965548396110535,8,5799,
0.21850955486297607,8,5849,
0.22135399281978607,8,5899,
0.2195928692817688,8,5949,
0.22019436955451965,8,5999,
0.21990209817886353,8,6049,
0.2204178422689438,8,6099,
0.22021551430225372,8,6149,
0.22030872106552124,8,6199,
0.22038474678993225,8,6249,
0.21919530630111694,8,6299,
,8,6335,0.21997782588005066
0.21910662949085236,9,6349,
0.21920032799243927,9,6399,
0.2200997769832611,9,6449,
0.2209959179162979,9,6499,
0.2192530333995819,9,6549,
0.22046270966529846,9,6599,
0.22200755774974823,9,6649,
0.2208678126335144,9,6699,
0.21810518205165863,9,6749,
0.21912254393100739,9,6799,
0.21974942088127136,9,6849,
0.21927587687969208,9,6899,
0.21933823823928833,9,6949,
0.21863819658756256,9,6999,
,9,7039,0.21997199952602386
0.21915952861309052,10,7049,
0.22072632610797882,10,7099,
0.2218395620584488,10,7149,
0.21948371827602386,10,7199,
0.21974754333496094,10,7249,
0.2191716730594635,10,7299,
0.21957546472549438,10,7349,
0.2201143503189087,10,7399,
0.2205410599708557,10,7449,
0.21959343552589417,10,7499,
0.2195504605770111,10,7549,
0.21902665495872498,10,7599,
0.2197856903076172,10,7649,
0.22136761248111725,10,7699,
,10,7743,0.21996770799160004
0.21898362040519714,11,7749,
0.22096464037895203,11,7799,
0.21862605214118958,11,7849,
0.22032076120376587,11,7899,
0.2197820097208023,11,7949,
0.22028516232967377,11,7999,
0.22028735280036926,11,8049,
0.21993465721607208,11,8099,
0.21960242092609406,11,8149,
0.22040767967700958,11,8199,
0.21983177959918976,11,8249,
0.21975338459014893,11,8299,
0.220304936170578,11,8349,
0.2218075543642044,11,8399,
,11,8447,0.21996451914310455
0.2190980613231659,12,8449,
0.21956224739551544,12,8499,
0.2187962383031845,12,8549,
0.21901075541973114,12,8599,
0.22060942649841309,12,8649,
0.2192476987838745,12,8699,
0.21954084932804108,12,8749,
0.2205427885055542,12,8799,
0.2201332002878189,12,8849,
0.21905606985092163,12,8899,
0.22104740142822266,12,8949,
0.22071748971939087,12,8999,
0.21920982003211975,12,9049,
0.22059506177902222,12,9099,
0.22032923996448517,12,9149,
,12,9151,0.21996167302131653
0.2213372141122818,13,9199,
0.2183721661567688,13,9249,
0.22009815275669098,13,9299,
0.21933326125144958,13,9349,
0.2204192578792572,13,9399,
0.21786876022815704,13,9449,
0.21905983984470367,13,9499,
0.2184239625930786,13,9549,
0.22041787207126617,13,9599,
0.220889613032341,13,9649,
0.21890515089035034,13,9699,
0.2199408859014511,13,9749,
0.22078637778759003,13,9799,
0.22126640379428864,13,9849,
,13,9855,0.21995949745178223
0.2208888679742813,14,9899,
0.21919924020767212,14,9949,
0.21914687752723694,14,9999,
0.21876214444637299,14,10049,
0.22068043053150177,14,10099,
0.21937786042690277,14,10149,
0.21828334033489227,14,10199,
0.2202463448047638,14,10249,
0.219913512468338,14,10299,
0.22043146193027496,14,10349,
0.21852223575115204,14,10399,
0.2190888375043869,14,10449,
0.22027388215065002,14,10499,
0.2216988503932953,14,10549,
,14,10559,0.2199593335390091
